,ticker,gnk,bbby,hcci,skm,cs,azn,nvda,epac
0,gnk,21.5643930754379,7.283268624743325,12.309293887899878,-5.7562834778862655,-3.699479284274647,27.328255718294205,221.42351484205307,0.7508470000776146
1,bbby,7.283268624743325,44.376123931737375,6.575031471754418,31.690627866774275,6.925745052770657,2.5984687234396198,161.59402603678745,10.816460743784251
2,hcci,12.309293887899878,6.575031471754418,26.081377262534037,1.7180978269490867,-4.050317858940057,23.60985839577131,173.5033396051881,3.1490609791841937
3,skm,-5.7562834778862655,31.690627866774275,1.7180978269490867,61.87436029857386,12.740018379455652,-35.8549697955938,-68.1286351578471,16.797741238438586
4,cs,-3.699479284274647,6.925745052770657,-4.050317858940057,12.740018379455652,7.906413961902997,-24.945692402759544,-104.83040118451207,5.75606177513848
5,azn,27.328255718294205,2.5984687234396198,23.60985839577131,-35.8549697955938,-24.945692402759544,128.7894319433329,683.6514363672379,-17.271940011121476
6,nvda,221.42351484205307,161.59402603678745,173.5033396051881,-68.1286351578471,-104.83040118451207,683.6514363672379,5460.240277823886,-67.17023376758439
7,epac,0.7508470000776146,10.816460743784251,3.1490609791841937,16.797741238438586,5.75606177513848,-17.271940011121476,-67.17023376758439,10.197613797098047
