,date,gnk,bbby,hcci,skm,cs,azn,nvda,epac
18,2017-10-26,0.006677872824767395,0.0023866654277782118,0.007812447509768505,-0.015366871230880763,-0.00992551292729782,-0.017292017792648218,0.010482429167474105,0.005769148973492122
19,2017-10-27,-0.003316635263590273,-0.032857445219449666,-0.007751886304909639,0.0,-0.010651747275118084,-0.0011928902409498177,0.03152932495298,-0.011472229371274678
20,2017-10-30,-0.004991609620426107,-0.018709775542202434,0.0,-0.004681976045311842,0.008233069580603436,0.008360586551519278,0.009808782109381964,-0.01934225535168288
21,2017-10-31,0.004180457132144211,-0.0015053216323775986,0.01822906155056958,0.024696190676518404,-0.012562740205925294,0.021616786156185563,0.01457036576656967,0.005917115249590266
22,2017-11-01,0.0008327125315499284,0.02160795825639661,-0.005114987473912369,-0.0007651590178591183,-0.006997549766404432,0.0017393300908861153,0.0018857114966184252,0.0058822693804607695
23,2017-11-02,-0.03743773329354283,-0.03000482287655737,0.02056550022799497,0.0042113763702236184,0.04932746194427806,-0.013021113898043502,-0.006081060107468006,0.003898685320730566
24,2017-11-03,-0.0034570978447663325,-0.008113592458915297,0.007556675062972307,0.0007624410526754222,-0.01282053340956224,0.010847311534905923,0.013353383116233575,-0.007767128389769784
25,2017-11-06,0.02775378701483122,0.02147229082101787,0.010000049999999927,-0.014476198985752697,-0.0006185238016092054,-0.007540592055325979,0.004504250674097543,0.0019570908318882196
26,2017-11-07,-0.03966251673596288,-0.036035908910062586,-0.02970301833153366,-0.014302253352097338,-0.005569209935360364,-0.017825636227064012,0.011448726920310737,-0.0234374436494742
27,2017-11-08,-0.025483281951142356,0.01194174555707117,-0.005102040816326592,0.0035294075080045673,0.004978163413186021,-0.00833080517630902,-0.013535681226129359,0.005999874236610969
28,2017-11-09,0.019837776607971147,0.033863567361860136,-0.005128205128205221,-0.006252455930589429,-0.007430256090757648,-0.006600962641984731,-0.01835916142348426,-0.02186882643901844
29,2017-11-10,-0.009726001186928124,-0.006451785532119891,-0.0077319587628865705,0.009830894043002525,0.0,-0.0060403219312842316,0.05269820853305096,0.0040651338552448735
30,2017-11-13,-0.011607287007888045,-0.014984818639465547,-0.015584363636363618,-0.024143284342427185,-0.009981444277654017,0.0,-0.016239425454082634,0.0040485528954101735
31,2017-11-14,-0.09756114800819271,0.025355012034282032,0.013192611441023239,0.001995276396586254,0.0031506666340681555,0.010331260577790102,0.007289445955071638,0.00604842368137648
32,2017-11-15,0.04904932640044457,-0.01335314309077762,-0.044270883110891446,0.014735136006431393,-0.0018842974318986627,0.0042102745097161165,-0.019609633625013667,-0.026052112556042117
33,2017-11-16,-0.031488512215745224,0.0290727525141381,0.0027247956403269047,0.02158552020090254,0.005663771068593837,0.003893724192811865,0.007762612864571361,0.03497937149443198
34,2017-11-17,0.05024613429194891,0.02386731369452688,-0.005434836956521694,-0.010756819189315592,0.007509507515954805,-0.001790181236937971,-0.001181375259877604,0.007952428177216975
35,2017-11-20,0.08442807376988082,-0.007611694310432071,0.01912573875004031,-0.015533943735694944,0.0012422218172329913,-0.002390806576437088,0.012869039765410095,0.0
36,2017-11-21,-0.027681758243989663,-0.028283828103826902,0.024128686327077986,0.013806723730572568,0.017369528633836895,0.010485198837097975,0.009202146293800118,0.01775130594549501
37,2017-11-22,0.0026691643695759826,0.038973847681076146,-0.00785335078534033,0.03968865860679327,0.010366104852143065,0.0029648187918189794,-0.004492713619308919,-0.009689968562589524
38,2017-11-24,0.010647693173384987,-0.018993278274199832,0.005276939035517625,0.0029940639396373037,0.0090523014142323,0.000295595147494776,0.009444913175015612,-0.0019567748981824673
39,2017-11-27,-0.02370504123782602,0.0038721905808680734,-0.005249239120694971,-0.0018656416399817077,-0.014952148405235288,-0.004728193495906807,-0.012997889081934,-0.005882308949601844
40,2017-11-28,0.020683396583511815,0.05978796012969778,0.007915514094168241,-0.002243063436942694,0.010321913697693086,-0.004750413757802163,-0.016017531101993554,0.021696129051774538
41,2017-11-29,0.030837015319460814,0.04913541955827694,0.015706806282722363,-0.008617421582659879,0.0006009217558771152,-0.005966819670228829,-0.0678183424622486,0.013513452444157137
42,2017-11-30,-0.02820530209688632,-0.029054451206553478,-0.012886597938144284,0.03703707017300695,0.015015009084445863,-0.013505416797418457,0.021841041731032185,0.00571432063849886
43,2017-12-01,0.03606007112163101,0.0013398307289151923,0.007832845953002598,-0.0021866820003472176,0.013609539986341401,-0.0006082797170863241,-0.015096424803109021,0.009469665336693023
44,2017-12-04,0.02546694431540364,0.08831376351953457,0.0,0.0029218915114039845,0.0040865114218464615,-0.02070022398488003,-0.05574658990488368,0.01125710440916805
45,2017-12-05,-0.04387436965966063,-0.03401626577065153,-0.002590621895887102,0.018208297818159913,-0.018604818920712973,0.0009326166820331494,0.005785871839460777,-0.02226339811297684
46,2017-12-06,0.0,-0.020364732906781757,0.010389662337662253,-0.0028612798977080134,-0.006516546094861186,-0.0034161795157398034,0.008096146644755109,-0.005692633698832217
47,2017-12-07,-0.01471853021957803,-0.022520781095705766,0.0,0.0039455219650514906,0.005963026568657215,0.004051027159886367,0.01442473423144408,-0.019084020177952188
48,2017-12-08,0.015817320625731046,0.022596371268736037,-0.002570745369113392,-0.02072170934324158,0.033194902127924975,0.016139127323135494,-0.0026043341758094085,0.023346248963994842
49,2017-12-11,0.038927148636546116,0.007799090454089663,-0.012886597938144284,0.017511873039955717,0.0,0.011606471880961644,0.016554244697844833,-0.0114067221536992
50,2017-12-12,0.12489598728250462,-0.0034394057422363344,0.03394250652741526,-0.020795942201672246,0.0034424277029185824,0.0090579222146554,-0.01962378656164998,0.0
51,2017-12-13,-0.04589179337842508,0.016393294865753028,0.002525303157843606,0.023068466486444006,0.0011436229063739312,0.004488428196008254,-0.024418531817858247,0.005769148973492122
52,2017-12-14,-0.01629170252346146,-0.04058084387665828,0.025188916876574208,0.0007157994123572209,0.0005711269654553597,-0.008340663503969115,0.0015577437278098127,-0.02868055413539139
53,2017-12-15,0.015772805267442846,0.00712384175517311,0.024570024570024662,0.00858366601644267,0.005136833328370338,-0.004806379826650109,0.027296519362805194,0.025590478221743984
54,2017-12-18,0.02096248124213984,0.04376661483011546,0.033573093525179676,-0.005319128212803115,0.014196598099443847,0.006338691179540001,0.03309683782267525,0.0460651876716025
55,2017-12-19,-0.013687835024133621,0.015247762790854491,-0.01856143937640098,-0.004278062437816366,-0.004479170540611976,-0.005698781503028161,-0.009044863271391868,0.00917431838102889
56,2017-12-20,0.0023126668232700265,0.02503111195213492,0.007092151300236438,-0.0014321766067896258,-0.009561533077985018,-0.0042234313207483165,0.0035184275953585864,-0.06545453971734638
57,2017-12-21,0.04846165724918872,-0.12454217312913707,0.023474179505829973,0.004661168089576506,0.0232824283519677,0.013026477780653911,-0.004624285358990732,-0.048638048120899335
58,2017-12-22,-0.024211180081881167,0.04277080536259792,-0.01834857882332941,0.00820845116885316,-0.0033298385589403123,0.005083863237946407,-0.0031649927096466524,0.006134840962614074
59,2017-12-26,0.0037595439863797875,0.03165424918655679,0.014018738317757018,0.014159279333511021,-0.003340719316840879,0.0011900161435198786,0.011113111405974152,0.020325259108241456
60,2017-12-27,0.014231897609243038,-0.009075275113389014,0.0,-0.0062826936503201924,-0.006145334487848042,0.002080303568560149,-0.0013676048956086095,-0.003983953876439572
61,2017-12-28,0.0014772345158553524,-0.010902785001201454,0.029953869587379334,-0.02107483898296747,0.0039349659815328675,0.011565610174185226,0.0011661900167094785,0.03199984049521376
62,2017-12-29,-0.017699133395869926,-0.03042316774574072,-0.02684563758389269,0.001435259878434847,-0.0005599960428992468,0.017297228394270503,-0.0197565622898912,-0.019379898016139263
63,2018-01-02,-0.003753715647044631,0.013642620819770412,0.006896551724137945,0.00609096535224074,0.001680683827272711,0.01959647542005727,0.030232502110996595,-0.009881310924411357
64,2018-01-03,0.015825082005017643,-0.018393951421842303,-0.006849315068493067,-0.017806263064118588,0.010067060610050804,0.001978515749894605,0.06581390791672659,0.007984013042330984
65,2018-01-04,0.039317509235037296,-0.010969048029194517,0.02758620689655178,-0.011602635612505519,0.012735333880188993,0.00141033653106315,0.005271296746909293,0.011881100283922308
66,2018-01-05,-0.009992865978571741,-0.013863068640522558,0.008948501118568153,0.029347070386551044,-0.010388162188559091,0.010422552268072316,0.00847408259663962,0.0019570908318882196
67,2018-01-08,-0.018745463175862898,0.004686019879431402,-0.00886913564829861,-0.014611545529282788,0.003867450120121463,-0.006969666723156354,0.03064074113889359,-0.003906220900958046
68,2018-01-09,-0.011021286014629483,-0.003731351636033664,0.0022371364653241965,0.024231483673730736,-0.00880580402855935,-0.004210980538889686,-0.00027022556464861847,-0.0039215392997346
69,2018-01-10,-0.012630122764222818,-0.0023409467967444586,0.006696383928571414,-0.028248604644857234,0.016102256565242223,-0.005638525949438256,0.00783987911008599,-0.01771660104175443
70,2018-01-11,-0.012791407312387815,0.03191002945449317,0.024390289329946357,0.00726745740914625,0.02459027193978791,0.0036858459209485606,0.0017883705418084705,0.02605211255604223
71,2018-01-12,0.08689012060138546,0.03774455212312233,0.04112549783549779,0.0028859652209591857,0.0111997245533344,0.007061970997025213,-0.004908923959101474,-0.005859410180587665
72,2018-01-16,-0.020336674852492798,0.00832593746701682,0.00415804591093738,-0.009352538202189509,-0.0058016512672219855,-0.01851316628790789,-0.012871225638437678,0.0039291646592127805
73,2018-01-17,0.0028633547564218542,0.016949081017730627,-0.012422360248447117,0.009803976022044525,-0.006896386508378316,0.002572225772641712,0.020944114749565035,-0.005870640628253043
74,2018-01-18,-0.019271980749050455,-0.008119664784980163,-0.04192872117400415,0.036317872164056686,0.011217790707723108,-0.0002851617067485268,-0.0012458787623070844,0.009842406062372966
75,2018-01-19,0.008005812961245029,0.021973277721387463,-0.01094091903719907,-0.000694006125771307,0.006867473248914013,0.010550476957884358,0.025262725876612935,0.013645280609319688
76,2018-01-22,0.04548729527609874,0.005059033586577666,0.01106194690265494,-0.013541622296476263,0.01469045645644651,0.014108130673342156,0.015557766438881293,0.005769148973492122
77,2018-01-23,-0.02624303421257057,0.0050334749610194685,0.004376411378555822,-0.001407979304313134,-0.0010341710564719664,0.0036171989048363606,0.02233742751652823,-0.0019119932120227334
78,2018-01-24,-0.009928995486607417,-0.020033389992598183,-0.006536034573593308,-0.0014099645051561804,0.016563185993692997,-0.005822035801498759,-0.013017379180576771,-0.005747006458998616
79,2018-01-25,0.015043072603148078,-0.0191653044526372,0.004386008964298638,-0.016943099501486536,-0.0010183183455013678,0.008087251925061212,0.002332338709944093,0.007706954308351444
80,2018-01-26,0.004234064664977666,-0.021710792161422465,-0.0065502183406113135,0.011131049964358208,0.018348582339353214,0.013277823488617058,0.02953240630163867,0.0019121089687963444
81,2018-01-29,-0.037245176137917,0.007989490677524191,-0.008791252747252787,-0.0220171135193854,-0.018017977986676148,-0.011192961310490634,0.014465916321405592,-0.013358794868590484
82,2018-01-30,-0.06496349107773369,0.012329201762217412,-0.019955610641047006,-0.004357285942016231,-0.011213087715764125,-0.01297633088625727,-0.016730594375496288,-0.03094778030961376
83,2018-01-31,0.015612835727363272,0.003914815775874159,-0.015837104072398245,0.003647003061409748,-0.0030927483833000924,-0.019300733603250908,0.012689481371890299,-0.011976039703479824
84,2018-02-01,-0.002306120701831227,-0.016031100842427315,0.002298804597701043,-0.011991337810120073,0.019131257774843258,0.002281931775017565,-0.021562341109023664,-0.008080870427340958
85,2018-02-02,-0.030045851317173855,-0.04535446190906767,-0.032110047344497517,-0.018756814379011333,-0.029426687609849123,0.021627738104077032,-0.029022820726446907,-0.022403217136932496
86,2018-02-05,-0.03891968697145465,-0.05350550181125102,-0.04739336492891,-0.023613209238694366,-0.03972818444579429,-0.0590530540158708,-0.08487500909727574,-0.0625
87,2018-02-06,0.03801641619349838,0.03021435635276437,0.02736318407960181,-0.006142024342866703,-0.02014145654260513,0.01539373520826448,0.055591903303739976,0.03333331091081826
88,2018-02-07,-0.00477729342060651,0.04919579187184042,-0.004842663438256567,-0.031286195216727486,0.001666799918916162,-0.011661654134063504,0.01427437173226509,0.0
89,2018-02-08,-0.022399911268499495,-0.016230725610774543,-0.02919698438914764,-0.028309457395995885,-0.046589150302798976,0.005899420595316229,-0.049300717012447426,-0.019354782711719642
90,2018-02-09,0.018003150348711472,-0.002749802546080149,0.01754375851910983,-0.0020516699723299725,0.021524120132814906,-0.014369208479342421,0.06693648009769038,0.0021930546616051316
91,2018-02-12,0.034566099922879845,-0.00367647888540501,0.0,0.009457269385119815,0.003416880094236019,0.014281266588326735,-0.017450931960714566,0.019693462270925943
92,2018-02-13,0.0,0.0,-0.019704385207112596,-0.002036725945549711,0.0034051825757863696,-0.000879919782216132,0.02017268801546579,0.0
93,2018-02-14,0.006992954512594407,0.051199262135094736,0.025125628140703515,0.01755099630007484,0.05542979335274212,0.01115673008991469,0.03778544819542873,0.019313466511824195
94,2018-02-15,0.028549337658724694,0.007020638982166982,0.004901960784313708,0.014841527829514423,0.004287314571001399,0.01582556052033568,0.021042098101513362,0.010526237080861867
95,2018-02-16,0.01050253765391207,-0.0021787149277960882,0.02682921951219508,0.003952601886455298,0.0021345644745096592,-0.002645272106006069,-0.010791141654680536,0.0
96,2018-02-20,0.026726134520802525,-0.0366812101504157,-0.028503469287575744,-0.003937040333406472,-0.009584671622350993,-0.008547154429968895,0.021489641997295417,0.0020833179178540995
97,2018-02-21,-0.013015088117448892,0.005893095847476548,0.0024449387557488045,-0.007509790034849306,-0.0005377166541425948,0.005648046006136775,-0.030391790910125227,0.006237002137471803
98,2018-02-22,0.005860692276977497,-0.025236800121277603,-0.014634097560975556,-0.026682616753460398,-0.0016138409680357402,-0.004138527562460581,0.0032731037394639895,-0.0020660587598417823
99,2018-02-23,-0.018208297214063474,0.01571902464678332,0.007425692701698461,0.002454972224037899,0.008620887692595058,0.009498562813331723,0.015610051874395792,-0.0020703779771581443
100,2018-02-26,0.02002961633271738,-0.011834474034806641,0.0049140540540539845,0.009387787724814967,0.002136786165874316,0.00529236535473232,0.002642985544207388,0.0020746733351411084
101,2018-02-27,-0.0043636636529028605,-0.016121373036797282,-0.022004937799269597,-0.00404368023918289,-0.0010662610862671729,-0.009944397008883166,-0.002108811593576454,-0.024844828193473334
102,2018-02-28,0.005113491596335784,0.0037453267671938573,0.0,-0.011368249691256938,-0.020277251242905914,-0.019497712753917318,-0.016500059288458768,-0.03609332519952968
103,2018-03-01,0.015988172047310067,-0.017257566388079404,0.17250005000000002,-0.006160239720872762,-0.01634009792883262,-0.006628386860106472,-0.04045459572271848,-0.028634370926303943
104,2018-03-02,0.02503577507532584,0.03607043254081743,0.021321960711216947,0.0,-0.006644442863811828,0.00576285688506295,0.018646768712888173,0.0
105,2018-03-05,0.03628753462187939,0.0050387819639070575,-0.039666010869895185,0.0,0.0022295067384354716,0.022315997670652843,-0.003762230346439299,0.02040814925707135
106,2018-03-06,0.007407480589664006,0.021422097030336262,0.023913000000000073,0.001239759947037511,0.008898980860921446,-0.0035398700165816255,0.02762560775542111,0.028888899352729203
107,2018-03-07,-0.032754019872823226,-0.02320392988529074,-0.010615711703427233,-0.001650874604801622,-0.0005513522207770682,-0.0020722262217683918,-0.0013214847783842298,0.012958998019849899
108,2018-03-08,0.020041362273236718,-0.006395552548003169,0.00214596575733772,-0.013642042641561769,0.0,0.0020765292601514496,-0.002729151173436639,-0.004264360580417015
109,2018-03-09,0.0020325329520407553,0.03264358383537114,0.021413276231263323,0.0192791958679428,0.004964302844781443,0.0002959701317617469,0.01720722760373139,0.023554470978103925
110,2018-03-12,0.06761323051139523,0.009349890118802051,-0.004192872117400492,0.01069071231872254,0.00878139714179138,0.001775596628150522,0.01805721160878071,-0.008368054928147295
111,2018-03-13,-0.020265988142394997,-0.0074988288772409595,-0.01684210526315788,-0.011391350748422568,-0.016866235113169536,-0.0008861746134231074,-0.008207939157106159,-0.004219505389449818
112,2018-03-14,0.02068519403952318,-0.0075554365704797455,0.0,-0.005349718436923334,-0.002213406714439037,0.0005914074118469337,0.004158420321168421,-0.012711941401644888
113,2018-03-15,-0.036098788958990435,-0.013976653662268856,-0.006423940042826648,0.0024823963103040025,0.0049915926336150385,-0.00059105785585023,0.002411915233260009,0.002146080262804162
114,2018-03-16,0.008541419187672483,0.017375437246159642,0.025861981643880094,0.01939744467287885,0.007174401648781137,0.022767663609952526,0.004572117780668572,0.012847783265195645
115,2018-03-19,0.0006513636303175918,0.00044952175160606345,-0.018907521802836946,-0.009716668875540346,-0.010958958902207327,-0.0005783075891352407,-0.03784730474281417,-0.010570662074838477
116,2018-03-20,-0.0175778375511616,-0.02291117477996296,-0.008565310492505529,-0.02412097971987126,0.00055397995094153,0.005785473361239246,0.03560153414597167,0.012820546542735123
117,2018-03-21,0.02783292579971386,0.00643690808627162,0.008639308855291628,-0.005027216206711871,-0.02325561071316129,-0.004601696799856558,-0.00408696818539811,-0.037974739591604245
118,2018-03-22,-0.021276803712797054,-0.026039466533343325,-0.032119914346895095,-0.008842085796113452,-0.04195031204097921,-0.004044964207643997,-0.026995334465573895,-0.013157929674970315
119,2018-03-23,-0.03359680738393134,-0.0009380527927167481,0.008849513274336251,-0.011894620987434212,-0.014792893651877637,-0.008703368098546882,-0.03671699319457322,-0.004444501248149324
120,2018-03-26,0.022495028130244288,-0.010798256435767595,0.024122851935212797,0.0030093732433111864,0.013213260657766623,0.017266574229327425,0.04940557093942721,0.029017869309092115
121,2018-03-27,-0.008000048904040047,-0.03891776922823165,-0.002141370449678881,-0.0030003440880917998,-0.018968691851097175,-0.002588989897596261,-0.07755252799178525,-0.017353495329056612
122,2018-03-28,-0.06989252038469551,0.017777908681702037,-0.010729614194403991,0.02106616072550027,0.0018127676940054016,0.013267934565475148,-0.018490453377626892,0.006622511835969069
123,2018-03-29,0.027456847436428955,0.018437528021121308,0.02169197491071473,0.01768424826590964,0.012665883736526995,-0.004554668677870133,0.046261526477602954,0.01973678387504929
124,2018-04-02,0.02461305369762834,-0.03573134339552053,-0.03397023498812035,0.0020686468494026666,-0.020250114061198143,-0.008006808518786546,-0.045511515343971576,-0.019354782711719642
125,2018-04-03,-0.014413099033624976,0.017786638120379505,0.015384615384615552,0.02518581292160138,0.00121565831879078,0.015278121048536875,0.019452657602067935,-0.008771908861684552
126,2018-04-04,-0.006267532851654489,0.043689209882861624,0.0021645021645020357,-0.01409584492991367,-0.010321780600155428,0.0,0.003949387670863391,0.01991140061156016
127,2018-04-05,0.03363712444211853,0.0018606565475001169,-0.00647948164146861,-0.01062093741773229,0.011656545387265904,0.003691198273725993,-0.021481458441752088,0.023861214761745186
128,2018-04-06,-0.02847466725152581,-0.025069767913445506,-0.021739130434782594,-0.006193229398828826,-0.020012199545318632,0.0019801283224520905,-0.03220706370871618,-0.03601689652428719
129,2018-04-09,-0.014654491049843177,-0.008571386187918528,-0.01333328888888885,0.0029081276138416268,0.004950574626809479,0.013551718883105801,0.0054141039859434414,-0.010989062164655672
130,2018-04-10,0.040368259199726086,0.019692590836616564,0.024774728613750963,0.0024854815350792148,0.017857310380095193,0.022005485531133573,0.05802893451363822,0.03111123966686402
131,2018-04-11,0.005445776229723087,0.012717762711457414,-0.015384615384615441,-0.0016528209624301349,-0.012099338784668623,-0.006813782757726261,-0.007327536775322718,0.006465468594142543
132,2018-04-12,0.03385239388119987,-0.19953482812865142,0.01116071428571419,-0.018625855028955973,0.009185543632036941,-0.0021952947548862234,0.03695199228058832,0.008565160035095554
133,2018-04-13,0.015062334244265951,0.0040674505080045,-0.013245033112582627,-0.009278779794298364,-0.006674714180251118,-0.001100435641733677,-0.013213845656109502,-0.004246167699116454
134,2018-04-16,0.01935479952537822,0.01215279181180251,-0.006711364653243845,-0.00042575274913003724,0.0,-0.015693640348479976,-4.3302081775165036e-05,0.014925305059738436
135,2018-04-17,0.003797414384458575,-0.0005718615831286078,0.020270224312151974,-0.0025553460325424826,0.005497698378631011,0.0030769325200699083,0.0261348536144006,0.0021009096296402685
136,2018-04-18,0.056746499591207256,0.036613423681069124,0.0022075496688742646,0.002134970937476721,-0.0012149864847236236,0.003346423095337725,-0.004925420413616433,0.016771405896283564
137,2018-04-19,0.004176612763036935,-0.023178894654491966,0.006607885171458827,-0.015764878566768226,0.009124016906229437,-0.016120091937325776,-0.031010673961697655,0.010309285642777999
138,2018-04-20,-0.005347554347273409,-0.03163841397432077,-0.006564507658643359,0.01082260040338956,-0.0018082647410573305,-0.0016951614488469602,-0.0014407033037818762,0.0
139,2018-04-23,0.0,0.012835466239109028,0.004405198043823777,-0.008565328639408065,-0.0012077819066752538,0.005093575591677446,-0.02111850109125679,-0.02448982130129007
140,2018-04-24,-0.027479019135022154,0.008640563295374992,0.006579035376273579,-0.005615575866267597,-0.01511480115887931,-0.011261411517496822,-0.011970643513313228,-0.006276020087046974
141,2018-04-25,0.009828045070721325,0.012564116119543556,-0.013071938428238061,0.0008687852408397756,0.04174332849493312,0.004840676432831259,-0.020524477308780598,-0.016842106783665156
142,2018-04-26,0.003041331498737865,-0.002255857708014064,-0.030905033112582747,0.006944459629690369,0.01119632778533286,0.00028337018011082016,0.039508881246246075,0.0
143,2018-04-27,0.01091584753386754,0.02996023300690509,-0.002277949782325872,0.03275861333672703,-0.011072358035411844,0.008215375179042805,0.00492856428389854,0.006423848420045397
144,2018-04-30,-0.04019217789216423,-0.0417123769685549,-0.03424657534246578,-0.008764563440318063,-0.011785434827328856,-0.0016859845577430477,-0.006318251388796603,0.0021276439528055135
145,2018-05-01,0.005000056545302112,-0.005154455238591371,-0.009456217494089758,0.005052616803794097,-0.005366828485013686,0.017168565346388,0.009960048150883694,-0.012738803016362765
146,2018-05-02,0.016169127087935387,0.00748409112870041,-0.014319856118384044,-0.015081750337772482,-0.004196562398764092,-0.016601918972975693,-0.003654175105993529,-0.008602173870116747
147,2018-05-03,0.022643784322991856,-0.038857019055067,-0.07506053268765123,0.008507062888198469,-0.005418327965661995,0.00787839199747875,0.029517047912019256,0.004338450438474251
148,2018-05-04,-0.009575066721755676,0.016052269333652225,0.03298429319371721,-0.006748222105680823,0.0049199867703408895,-0.006700288154862455,0.02605252629373922,0.012958998019849899
149,2018-05-07,0.030815531067253765,-0.006436735768581281,0.0010136847440445074,0.0004246680373614087,0.007343881529213281,0.010961361216811127,0.04024101565454741,0.02345411227712968
150,2018-05-08,0.012309789109159253,-0.00824489606180423,0.032911392405063244,-0.0161290409845829,0.003645269371957527,-0.008618313050470228,0.006916550990903936,-0.00833335575584837
151,2018-05-09,0.031846878541215595,-0.00712603100033482,0.0,-0.0008627884359641014,0.014527726763333249,0.014021467024007306,0.02148563871163578,0.01260511861374125
152,2018-05-10,-0.021324237692343706,0.011363828495428718,0.007352892156862856,0.002590679074941704,0.0017901387819396763,-0.004148378429408184,0.01700687535960843,-0.01244820748190345
153,2018-05-11,0.033256852998131414,-0.005913711111370401,-0.002433041480926601,0.0012919793291672477,0.011911669101212441,0.010830343166661205,-0.02152772869567454,0.0
154,2018-05-14,-0.00554933361792842,0.01546695867260417,-0.0390243414634146,-0.0094623596175466,-0.006474307831072279,0.0005491781702346987,0.0032607743445274284,0.01260511861374125
155,2018-05-15,-0.0027900820582270613,0.02460466472568279,-0.012690354685768845,-0.0026053029658684723,-0.0023696703666963304,-0.004942033609903307,-0.038377148031601416,0.0062239781376582926
156,2018-05-16,-0.0151093499211159,0.006289209709730459,0.0128534697761713,0.00217671727748181,-0.0065321684600671,0.007174238187029891,0.00183251878828683,0.008247528375324054
157,2018-05-17,0.007386595400129536,0.014204605043649066,0.002538020175735012,0.00043444535717118704,0.0,-0.0016437646552204255,0.006910236766500599,0.008179897999298191
158,2018-05-18,-0.0011280614155277924,0.011204515716642716,-0.005063291139240533,-0.00043425669636565356,-0.005977356769709896,-0.003018856211204568,-0.007145391279994029,-0.004056846942321779
159,2018-05-21,0.0039525012269154836,-0.0022161713871963196,0.03816793893129766,0.0021720949439774095,0.0012027768504800918,0.012661976575238931,-0.006912187086206334,0.020366654443427112
160,2018-05-22,0.054555787706120684,-0.016657371842221935,-0.01225490196078427,0.004768041291363545,0.01621619905475713,0.007066985496473999,-0.006305422292243845,-0.005988060131706607
161,2018-05-23,-0.014933662976976514,0.007340473619046328,0.002481439205955338,0.0030198642713437085,-0.018912483879250264,-0.005667970042007586,0.020573173117357957,0.0020080983642802863
162,2018-05-24,0.035192450823889,0.006726341336251274,0.002475197897267467,-0.017204259359371976,-0.016867485226181866,0.0010858522381880231,0.0006061061749826901,0.0020040739865858637
163,2018-05-25,-0.04602530285433215,0.002227400801345869,0.004938271604938427,0.021881804011321337,-0.001838270047019308,0.004338483078222932,0.00641911358320324,-0.00800010138563334
164,2018-05-29,-0.04276296099828092,-0.0022224505132915073,0.009827960687960546,-0.006424035473130862,-0.06322886998484312,-0.017818870655156083,-0.00276787317087801,-0.024193572667460583
